Host,IP,IPv4,TLS,HTTP/2,Messages Send,1xx,2xx,3xx,4xx,5xx,9xx,Avg Response Time,StdD Response Time,Avg Deviation Count,StdD Deviation Count,Avg Request Length,StdD Request Length,Avg URI Length,StdD URI Length,Avg Response Header Keys,StdD Response Header Keys,Avg Response Body Length,StdD Response Body Length
safebrowsing.googleapis.com,172.217.19.74,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.16345763206481934,0.0,0.0,0.0,331.0,0.0,1.0,0.0,5.0,0.0,1178.0,0.0
bit.ly,67.199.248.10,True,True,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.15148258209228516,0.0,0.0,0.0,310.0,0.0,1.0,0.0,7.0,0.0,178.0,0.0
nrdp-ipv6.prod.ftl.netflix.com,45.57.40.1,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.6129167079925537,0.0,0.0,0.0,334.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0
ui.com,18.155.153.85,True,True,False,1,0.0,100.0,0.0,0.0,0.0,0.0,0.6542525291442871,0.0,0.0,0.0,310.0,0.0,1.0,0.0,18.0,0.0,9951.0,0.0
netflix.net,100.82.106.206,True,True,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,315.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
settings-win.data.microsoft.com,4.231.128.59,True,True,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,335.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mozilla.org,44.235.246.155,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.21388649940490723,0.0,0.0,0.0,315.0,0.0,1.0,0.0,4.0,0.0,146.0,0.0
wordpress.com,192.0.78.17,True,True,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.7290575504302979,0.0,0.0,0.0,317.0,0.0,1.0,0.0,8.0,0.0,162.0,0.0
skype.com,20.70.246.20,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.5362677574157715,0.0,0.0,0.0,313.0,0.0,1.0,0.0,4.0,0.0,2906.0,0.0
officeapps.live.com,52.108.8.12,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.3608555793762207,0.0,0.0,0.0,323.0,0.0,1.0,0.0,3.0,0.0,198.0,0.0
whatsapp.net,157.240.210.60,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.20709872245788574,0.0,0.0,0.0,316.0,0.0,1.0,0.0,6.0,0.0,101.0,0.0
ntp.org,204.93.207.22,True,True,False,1,0.0,100.0,0.0,0.0,0.0,0.0,0.5302348136901855,0.0,0.0,0.0,311.0,0.0,1.0,0.0,8.0,0.0,5558.0,0.0
self.events.data.microsoft.com,20.189.173.13,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.2573831081390381,0.0,0.0,0.0,334.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
blogspot.com,142.251.209.137,True,True,False,1,0.0,0.0,100.0,0.0,0.0,0.0,1.5223286151885986,0.0,0.0,0.0,316.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0
whatsapp.com,157.240.210.60,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.5061068534851074,0.0,0.0,0.0,316.0,0.0,1.0,0.0,10.0,0.0,933.0,0.0
cloudflare-dns.com,104.16.249.249,True,True,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.44469547271728516,0.0,0.0,0.0,322.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0
apps.apple.com,104.102.16.29,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.13000178337097168,0.0,0.0,0.0,318.0,0.0,1.0,0.0,7.0,0.0,209.0,0.0
update.googleapis.com,142.250.181.195,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.12090587615966797,0.0,0.0,0.0,325.0,0.0,1.0,0.0,5.0,0.0,1178.0,0.0
drive.google.com,142.250.181.206,True,True,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.16317105293273926,0.0,0.0,0.0,320.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0
app-measurement.com,172.217.16.78,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.4058218002319336,0.0,0.0,0.0,323.0,0.0,1.0,0.0,5.0,0.0,1178.0,0.0
reddit.com,151.101.65.140,True,True,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.19386816024780273,0.0,0.0,0.0,314.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0
lencr.org,34.159.132.250,True,True,False,1,0.0,0.0,100.0,0.0,0.0,0.0,0.5653419494628906,0.0,0.0,0.0,313.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
preapp.prod.partner.netflix.net,52.214.249.246,True,True,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,335.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
qq.com,203.205.254.157,True,True,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,310.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
push.prod.netflix.com,52.16.16.21,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.09586286544799805,0.0,0.0,0.0,325.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
macromedia.com,192.150.16.118,True,True,False,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,318.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
clientservices.googleapis.com,142.251.209.131,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.27660679817199707,0.0,0.0,0.0,333.0,0.0,1.0,0.0,5.0,0.0,1178.0,0.0
accounts.google.com,142.251.209.141,True,True,False,1,0.0,0.0,0.0,100.0,0.0,0.0,0.18915987014770508,0.0,0.0,0.0,323.0,0.0,1.0,0.0,5.0,0.0,1178.0,0.0
