Host,IP,IPv4,TLS,HTTP/2,Messages Send,1xx,2xx,3xx,4xx,5xx,9xx,Avg Response Time,StdD Response Time,Avg Deviation Count,StdD Deviation Count,Avg Request Length,StdD Request Length,Avg URI Length,StdD URI Length,Avg Response Header Keys,StdD Response Header Keys,Avg Response Body Length,StdD Response Body Length,CHI2 Test Deviation-Statuscode,CHI2 Test p
www.digicert.com,45.60.123.229,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.4111295461654663,0.21951766198699393,0.0,0.0,430.0,0.0,1.0,0.0,17.0,0.0,322.7,5.9,0.0,1.0
www.cloudflare.com,104.16.123.96,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.10235440731048584,0.016689307343021775,0.0,0.0,432.0,0.0,1.0,0.0,20.0,0.0,16.2,24.919069003476036,0.0,1.0
www.snapchat.com,34.149.46.130,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.18757271766662598,0.03303711647745019,0.0,0.0,430.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0
www.ntp.org,204.93.207.22,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.18882331848144532,0.0511155692590391,0.0,0.0,425.0,0.0,1.0,0.0,8.0,0.0,1673.2,1781.196721308458,0.0,1.0
www.nytimes.com,151.101.37.164,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03905866146087646,0.01863850136522596,0.0,0.0,429.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0
www.criteo.com,52.222.139.37,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.06619384288787841,0.0320008422220514,0.0,0.0,428.0,0.0,1.0,0.0,21.0,0.0,8690.2,7096.776237137536,0.0,1.0
teams.microsoft.com,52.123.129.14,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.08666131496429444,0.027346022009523848,0.0,0.0,433.0,0.0,1.0,0.0,24.0,0.0,2357.3,2512.2525768719993,0.0,1.0
www.tumblr.com,192.0.77.40,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.04894673824310303,0.05117711607846899,0.0,0.0,428.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
policies.google.com,142.250.181.206,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.08746294975280762,0.013838352666284238,0.0,0.0,433.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0
www.roblox.com,128.116.123.4,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2409271478652954,0.040557979290861496,0.0,0.0,428.0,0.0,1.0,0.0,16.0,0.0,13059.9,75.63127659903672,0.0,1.0
www.whatsapp.com,157.240.210.60,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.44172868728637693,0.03725051454794548,0.0,0.0,430.0,0.0,1.0,0.0,20.0,0.0,5.8,0.39999999999999997,0.0,1.0
www.taboola.com,199.232.149.44,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.040001630783081055,0.011820306153362114,0.0,0.0,429.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
www.flickr.com,54.230.181.134,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.265035605430603,0.11357989039911291,0.0,0.0,428.0,0.0,1.0,0.0,17.0,0.0,14581.2,16.135674761223964,0.0,1.0
www.applovin.com,141.193.213.21,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.22864067554473877,0.01493636200718019,0.0,0.0,430.0,0.0,1.0,0.0,18.0,0.0,487.5,28.21081352956699,0.0,1.0
support.google.com,142.251.209.142,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.21027166843414308,0.022506674120464327,0.0,0.0,432.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
www.forbes.com,151.101.37.55,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03749120235443115,0.011278195254097165,0.0,0.0,428.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,0.0,1.0
open.spotify.com,35.186.224.25,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.06435632705688477,0.006824981812308931,0.0,0.0,430.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
www.example.com,93.184.216.34,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.1149132490158081,0.013855415070157057,0.0,0.0,429.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0
login.live.com,40.126.31.73,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.17458019256591797,0.016757779632432673,0.0,0.0,428.0,0.0,1.0,0.0,19.0,0.0,25589.9,2.256102834535695,0.0,1.0
www.bbc.com,151.101.36.81,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.040289115905761716,0.013592034413327259,0.0,0.0,425.0,0.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0
www.amazontrust.com,54.230.206.67,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.039745521545410153,0.03266933512287046,0.0,0.0,433.0,0.0,1.0,0.0,14.0,0.0,1590.4,795.1999999999999,0.0,1.0
www.ncbi.nlm.nih.gov,130.14.29.110,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.18670248985290527,0.03799140095080456,0.0,0.0,434.0,0.0,1.0,0.0,17.0,0.0,7265.0,0.0,0.0,1.0
www.opera.com,18.192.153.60,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.1610175371170044,0.0731439454832481,0.0,0.0,427.0,0.0,1.0,0.0,14.0,0.0,14993.5,7.5,0.0,1.0
www.android.com,142.251.209.142,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.05236661434173584,0.00960470604587833,0.0,0.0,429.0,0.0,1.0,0.0,16.0,0.0,555.0,0.0,0.0,1.0
www.hubspot.com,172.64.148.142,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.1300271272659302,0.014476682230918365,0.0,0.0,429.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
www.wikimedia.org,185.15.59.224,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.08017406463623047,0.02527599209025248,0.0,0.0,431.0,0.0,1.0,0.0,19.0,0.0,18812.0,0.0,0.0,1.0
www.harvard.edu,151.101.38.133,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.04423985481262207,0.018883924294965153,0.0,0.0,429.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0
www.google.de,142.250.181.195,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.12682602405548096,0.025926188484989014,0.0,0.0,427.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0
www.baidu.com,103.235.46.40,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.3696448802947998,0.054222050753964454,0.0,0.0,427.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
www.nih.gov,2.16.204.87,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.18040411472320556,0.03266248191316199,0.0,0.0,425.0,0.0,1.0,0.0,26.0,0.0,1481.1,2.6248809496813377,0.0,1.0
www.who.int,104.18.155.21,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.10925600528717042,0.033157160060661474,0.0,0.0,425.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
www.appsflyer.com,2.23.176.20,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.148964262008667,0.05106501302041587,0.0,0.0,431.0,0.0,1.0,0.0,10.0,0.0,15235.0,0.0,0.0,1.0
www.twitch.tv,199.232.150.167,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.050118207931518555,0.004690457057892723,0.0,0.0,427.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0
www.mit.edu,104.102.9.251,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0806006908416748,0.029604805501755864,0.0,0.0,425.0,0.0,1.0,0.0,13.0,0.0,46733.0,0.0,0.0,1.0
www.zoom.us,170.114.52.2,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.17504410743713378,0.02255203400994159,0.0,0.0,425.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0
www.dropbox.com,162.125.65.18,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.9842968702316284,0.0891737207628169,0.0,0.0,429.0,0.0,1.0,0.0,18.0,0.0,948.6,2845.7999999999993,0.0,1.0
x1.c.lencr.org,184.51.73.230,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03411679267883301,0.01395323850026495,0.0,0.0,428.0,0.0,1.0,0.0,17.0,0.0,695.0,0.0,0.0,1.0
www.nginx.com,185.56.152.165,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.4109576463699341,0.09000002386300315,0.0,0.0,427.0,0.0,1.0,0.0,16.0,0.0,14465.4,202.80000000000004,0.0,1.0
www.wsj.com,18.155.153.93,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.07978861331939698,0.14667922093489352,0.0,0.0,425.0,0.0,1.0,0.0,22.8,0.4,1303.6,3910.8,0.0,1.0
web.archive.org,207.241.237.3,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.32163152694702146,0.01898118181953321,0.0,0.0,429.0,0.0,1.0,0.0,16.0,0.0,15195.0,0.0,0.0,1.0
www.opendns.com,146.112.62.105,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.12736597061157226,0.016565761392627627,0.0,0.0,429.0,0.0,1.0,0.0,12.0,0.0,3348.0,627.0693741524935,0.0,1.0
www.php.net,185.85.0.29,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.3430935859680176,0.14330973802349584,0.0,0.0,425.0,0.0,1.0,0.0,15.0,0.0,45944.0,0.0,0.0,1.0
www.ebay.com,2.16.193.24,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.31928751468658445,0.025125834102122754,0.0,0.0,426.0,0.0,1.0,0.0,16.6,0.7999999999999999,451.3,136.89561716870267,0.0,1.0
www.oracle.com,104.102.3.248,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0763054370880127,0.026938556435672858,0.0,0.0,428.0,0.0,1.0,0.0,22.0,0.0,13100.3,29.26106628269038,0.0,1.0
www.researchgate.net,104.17.33.105,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.07450823783874512,0.01481374120789877,0.0,0.0,434.0,0.0,1.0,0.0,23.0,0.0,21.5,39.00064102037299,0.0,1.0
www.cdc.gov,104.102.9.109,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.09160807132720947,0.0342519910168612,0.0,0.0,425.0,0.0,1.0,0.0,11.0,0.0,15026.0,0.0,0.0,1.0
www.etsy.com,2.23.180.23,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.4143070220947266,0.03559960685388595,0.0,0.0,426.0,0.0,1.0,0.0,14.0,0.0,13735.7,9.33862944976403,0.0,1.0
www.hotjar.com,18.155.153.63,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.23464088439941405,0.041296301709531025,0.0,0.0,428.0,0.0,1.0,0.0,15.0,0.0,5945.9,7282.210535956785,0.0,1.0
www.scorecardresearch.com,165.193.78.252,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2555823802947998,0.024300028269634264,0.0,0.0,439.0,0.0,1.0,0.0,9.0,0.0,16069.9,0.3,0.0,1.0
www.reuters.com,52.84.150.45,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.09169964790344239,0.053237218294793366,0.0,0.0,429.0,0.0,1.0,0.0,22.0,0.0,7246.1,7246.103069236596,0.0,1.0
www.weebly.com,74.115.50.110,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2578061580657959,0.023748641187008264,0.0,0.0,428.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0
httpd.apache.org,151.101.2.132,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.04044046401977539,0.017110003984265598,0.0,0.0,430.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0
www.doi.org,18.155.145.60,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.5743025541305542,0.1326657384838524,0.0,0.0,425.0,0.0,1.0,0.0,15.0,0.0,9511.6,11649.283318728238,0.0,1.0
www.zemanta.com,104.102.1.123,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.12274255752563476,0.0435717137121216,0.0,0.0,429.0,0.0,1.0,0.0,14.0,0.0,15134.0,0.0,0.0,1.0
www.quantserve.com,91.228.74.168,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.037758159637451175,0.012428470648255975,0.0,0.0,432.0,0.0,1.0,0.0,9.0,0.0,295.0,0.0,0.0,1.0
www.un.org,54.230.206.71,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03206260204315185,0.012480712889752322,0.0,0.0,424.0,0.0,1.0,0.0,23.0,0.0,967.0,2901.0,0.0,1.0
www.gnu.org,209.51.188.116,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.12614409923553466,0.014659423395856843,0.0,0.0,425.0,0.0,1.0,0.0,18.0,0.0,10.0,0.0,0.0,1.0
www.slideshare.net,151.101.38.152,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.4071303367614746,0.1495492819507652,0.0,0.0,432.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0
www.imdb.com,18.155.140.163,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,2.213625979423523,0.2685069207260745,0.0,0.0,426.0,0.0,1.0,0.0,20.0,0.0,11575.3,3286.7091763647118,0.0,1.0
www.id5-sync.com,141.95.98.65,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.043393301963806155,0.017686649708231427,0.0,0.0,430.0,0.0,1.0,0.0,6.0,0.0,27.0,0.0,0.0,1.0
www.go.com,54.230.206.90,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.322053337097168,0.13224198738673404,0.0,0.0,424.0,0.0,1.0,0.0,17.0,0.0,13133.0,1279.1888054544568,0.0,1.0
www.nasa.gov,192.0.66.108,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03663642406463623,0.005898095329179035,0.0,0.0,426.0,0.0,1.0,0.0,16.0,0.0,690.5,0.5,0.0,1.0
www.lijit.com,18.239.50.2,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.0401594877243042,0.013054007153026058,0.0,0.0,427.0,0.0,1.0,0.0,14.0,0.0,3229.0,0.0,0.0,1.0
www.dailymotion.com,188.65.124.90,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.06787824630737305,0.023776306264227522,0.0,0.0,433.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
www.nist.gov,54.164.102.190,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2814051389694214,0.02836392243738193,0.0,0.0,426.0,0.0,1.0,0.0,26.0,0.0,13312.0,0.0,0.0,1.0
www.moatads.com,2.16.253.189,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03236722946166992,0.019593846074263774,0.0,0.0,429.0,0.0,1.0,0.0,14.0,0.0,168.0,0.0,0.0,1.0
www.stanford.edu,151.101.38.133,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.17252473831176757,0.07189235629781765,0.0,0.0,430.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0
www.outbrain.com,2.16.253.120,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2434844493865967,0.010466116252542039,0.0,0.0,430.0,0.0,1.0,0.0,13.0,0.0,1297.2,0.4,0.0,1.0
www.media.net,3.226.3.35,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2530497074127197,0.013933680036458533,0.0,0.0,427.0,0.0,1.0,0.0,19.0,0.0,9897.0,0.0,0.0,1.0
www.addtoany.com,172.67.39.148,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.05439977645874024,0.01501710683387129,0.0,0.0,430.0,0.0,1.0,0.0,16.0,0.0,794.8,0.4,0.0,1.0
www.eventbrite.com,54.230.206.24,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.19598772525787353,0.07714441212402269,0.0,0.0,432.0,0.0,1.0,0.0,24.0,0.0,9539.3,5463.96830243368,0.0,1.0
www.grammarly.com,18.213.226.101,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.2843260049819946,0.010904875329470855,0.0,0.0,431.0,0.0,1.0,0.0,12.0,0.0,14514.7,26.419878879359,0.0,1.0
www.sharethrough.com,34.249.200.254,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.15407211780548097,0.0632122136391051,0.0,0.0,434.0,0.0,1.0,0.0,16.0,0.0,15057.0,0.0,0.0,1.0
www.booking.com,18.155.145.4,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.44004848003387453,0.044093233500162296,0.0,0.0,429.0,0.0,1.0,0.0,21.3,0.45825756949558405,3227.5,1613.847468009291,0.0,1.0
www.branch.io,141.193.213.21,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.19358317852020263,0.018560916824061666,0.0,0.0,427.0,0.0,1.0,0.0,22.0,0.0,305.1,18.468622038473796,0.0,1.0
www.foxnews.com,151.101.38.132,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.03384475708007813,0.0071460426963560345,0.0,0.0,429.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0
www.wix.com,151.101.37.84,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.04097259044647217,0.02173597273136382,0.0,0.0,425.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0
www.goodreads.com,44.215.118.51,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.3780508041381836,0.1485928202091678,0.0,0.0,431.0,0.0,1.0,0.0,17.0,0.0,14648.1,37.532519233326184,0.0,1.0
www.cnet.com,151.101.38.154,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.14099104404449464,0.008594008708554455,0.0,0.0,426.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0
www.shopify.com,185.146.173.20,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.7745643854141235,0.47532249238507834,0.0,0.0,429.0,0.0,1.0,0.0,14.9,1.1357816691600546,1.2,0.9797958971132713,0.0,1.0
www.gov.uk,151.101.36.144,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.033588194847106935,0.00802827713175652,0.0,0.0,424.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0
upload.fp.measure.office.com,13.107.6.163,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.04046177864074707,0.012418345999148024,0.0,0.0,442.0,0.0,1.0,0.0,6.0,0.0,7.0,0.0,0.0,1.0
www.espn.com,52.84.150.51,True,True,False,10,0.0,100.0,0.0,0.0,0.0,0.0,0.18963677883148194,0.07867612296757105,0.0,0.0,426.0,0.0,1.0,0.0,16.0,0.0,4706.2,5775.595775329156,0.0,1.0
